Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Chouchane,Northampton Town,Northampton Town,"RDMF, RCMF, LDMF",21,250000,30/06/2025,14,912,0,0.17,1,1.71,18.65,44.44,France,"France, Tunisia",right,180,72,yes,9.87,8.09,59.76,2.66,33.33,0.1,0.13,0.39,4.93,6.64,1.09,3,0.3,0,0,1.88,0,0,0,0.02,0,0,3,0.3,66.67,0,0.1,2.27,47.83,0.59,66.67,1.48,40,0.3,1.18,33.33,5.03,29.41,0.3,0.59,0.1,26.55,0,0.79,43.32,81.32,13.03,67.42,6.91,91.43,16.97,86.63,36.81,87.13,4.34,50,20.19,31.86,0.17,1.38,0,0,0.2,100,0.39,5.43,65.45,3.36,50,0.69,57.14,0.59,1.18,6.81,69.57,0,,0,,0,0,0,0,,,0.79,,,0.69,0.1,100,1.28,0,0
L. McCarron,Northampton Town,Northampton Town,"LW, LWB, LWF",23,250000,30/06/2025,11,296,1,0.23,0,0,20.37,40.3,England,"England, Scotland",left,175,61,no,5.47,5.78,52.63,1.22,0,0,0,0,2.43,3.08,0.61,0,0,0,0,3.65,0.3,1,0.3,0.07,0,0,4,1.22,50,25,0,1.52,40,1.22,50,0.3,0,0,5.17,47.06,10.34,38.24,1.82,4.26,1.22,8.82,0.91,2.13,14.9,63.27,5.78,47.37,2.74,100,3.95,69.23,12.47,68.29,0.91,33.33,21.14,7.04,0,0,0,0,0,0,0,0.91,0,0.3,100,0,0,0,0.61,3.34,36.36,0,,0,,0,0,0,0,,,0,,,0,0,0,0.3,0,0
M. Roberts,Barnsley,Barnsley,"CB, LCB",34,250000,30/06/2026,17,1596,3,2.05,0,0.65,21.37,67.55,England,England,right,183,81,no,11.11,6.88,78.69,10.43,68.11,0.28,0.43,0.56,5.41,8.23,0.85,2,0.11,0,0,0.85,0.17,3,0.17,0.12,2,0.11,14,0.79,57.14,21.429,0,0.9,43.75,0.45,50,0.39,28.57,0.17,0.06,0,1.47,11.54,1.07,0.06,0,19.51,0.39,0.39,34.85,77.67,16.41,67.35,2.2,92.31,14.21,88.49,26.9,85.53,7.05,52,25.77,44.54,0.04,0.34,0.11,0,0.06,0,0,4.79,48.24,1.58,35.71,0.51,22.22,0.28,0.34,8.52,64.24,0,,0,,0,0,0,0,,,1.24,,,0,0,0,0,0,0
Joel Pereira,Reading,Reading,GK,28,250000,30/06/2025,10,979,0,0,0,0,0.83,88.89,Switzerland,"Switzerland, Portugal",right,189,81,no,1.75,0,0,0.83,88.89,0,0,0,1.75,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,0,0,24.36,86.04,11.95,73.85,0.18,100,11.12,97.52,16.46,98.88,7.91,59.3,31.76,51.55,0,0,0,0,0,0,0,2.48,40.74,0.37,0,0.09,0,0,0,5.79,77.78,13,1.2,47,4.32,3,72.34,14.82,1.36,1.82,0.167,0,2.57,0.83,,,,0,0,0
P. Omochere,Bristol Rovers,Bristol Rovers,CF,24,225000,30/06/2027,14,1021,2,2.82,2,0.76,39.76,34.37,Republic of Ireland,"Republic of Ireland, Nigeria",right,188,79,no,5.11,3.7,73.81,14.99,31.18,0.09,0.11,0.26,2.29,2.95,2.38,2,0.18,0,0,1.94,0.18,2,0.18,0.25,0,0,19,1.67,31.58,10.526,0.18,0.79,22.22,0.18,0,0.62,28.57,0,2.2,56,12.96,26.53,3.44,0.97,0,5.2,1.32,0.97,13.05,66.22,2.56,51.72,1.85,71.43,4.41,74,11.72,69.92,0.62,42.86,15.36,9.58,0.07,0.35,0.09,0.09,0.09,0,0.26,1.41,56.25,0.53,33.33,0.09,0,0.53,0.18,1.32,40,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Phillips,Stevenage,Stevenage,"AMF, RDMF, RCMF",23,225000,30/06/2026,15,1148,0,0.2,0,0.6,21.32,50,England,"England, Trinidad and Tobago",right,175,70,no,9.72,7.76,65.66,3.92,42,0.86,1.2,0.24,3.76,5.22,1.88,4,0.31,0,0,0.94,0,0,0,0.02,0,0,7,0.55,28.57,0,0,0.39,40,0.08,0,0.31,50,0,1.33,47.06,6.74,37.21,0.47,0.24,0.08,10.51,0.24,1.33,23.05,76.19,6.74,53.49,4.55,91.38,7.6,81.44,20.07,82.42,2.59,33.33,19.98,31.05,0.05,0.31,0,0,0.08,0,0.08,4.08,53.85,1.02,38.46,0.16,0,0.39,0.16,2.9,70.27,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
A. Gilliead,Shrewsbury Town,Shrewsbury Town,"RWB, RAMF, RDMF",28,225000,30/06/2026,13,1271,0,0.48,0,0.27,19.26,50,England,England,right,183,70,no,9.77,8.71,67.48,2.9,41.46,0.42,0.53,0.21,3.47,4.32,0.99,1,0.07,0,0,1.06,0,0,0,0.03,0,0,5,0.35,0,0,0,1.13,37.5,0.21,0,0.92,46.15,0.14,1.35,47.37,5.66,32.5,0.85,0.99,0.21,14.02,0.5,0.35,25.14,81.41,6.23,56.82,7.44,96.19,6.51,83.7,22.16,85.94,1.91,55.56,16.94,35.1,0.02,0.28,0,0,0,0,0.07,3.12,68.18,1.2,41.18,0,0,0.14,0.42,3.54,68,0,,0,,0,0,0,0,,,0.07,,,0.07,0,0,0.21,0,0
J. Grimmer,Wycombe Wanderers,Wycombe Wanderers,RB,30,225000,30/06/2025,14,1055,0,0.06,0,0.1,15.61,51.91,Scotland,Scotland,right,184,83,no,9.13,6.14,61.11,3.67,51.16,0.26,0.37,0.34,5.12,7.47,0.85,1,0.09,0,0,0.77,0,0,0,0.01,0,0,4,0.34,0,0,0,1.36,12.5,0,0,1.36,12.5,0.17,1.28,46.67,3.16,48.65,0.17,0.68,0.09,24.31,1.45,0.6,37.02,73.96,19.45,64.47,6.74,96.2,7.25,80,28.24,82.78,7.51,51.14,27.98,36.56,0.01,0.17,0.09,0.09,0,0,0,9.55,57.14,1.96,39.13,0.34,50,0.51,0.17,9.81,77.39,0,,0,,0,0,0,0,,,1.11,,,0,0,0,0,0,0
H. Boateng,Mansfield Town,Mansfield Town,"RCMF, AMF, LCMF",28,225000,30/06/2025,14,876,1,0.39,0,1.19,18.08,39.77,England,"England, Ghana",left,183,80,no,7.19,6.68,49.23,3.08,36.67,0.51,0.65,0.21,3.39,4.3,1.64,2,0.21,0,0,1.85,0.1,1,0.1,0.04,0,0,6,0.62,33.33,16.667,0,1.95,47.37,0.82,50,1.03,50,0.31,1.34,53.85,5.34,36.54,1.64,0.92,0.1,23.53,0.72,0.41,36.47,81.97,10.58,64.08,7.81,94.74,12.74,89.52,31.44,86.93,3.29,50,18.77,26.66,0.12,1.13,0.1,0,0.1,0,0.21,4.62,64.44,2.47,62.5,0.31,33.33,1.03,0.92,5.24,74.51,0,,0,,0,0,0,0,,,0.41,,,0.1,0,0,2.16,0,0
D. Orsi,Burton Albion,Burton Albion,CF,28,225000,30/06/2027,16,1304,6,3.65,1,0.37,15.67,22.03,England,"England, Italy",right,188,73,no,2.69,2.42,54.29,3.93,10.53,0,0,0.14,1.38,1.93,1.24,2,0.14,0,0,1.24,0.41,6,0.41,0.25,0,0,14,0.97,71.43,42.857,0.07,0.62,44.44,0.21,33.33,0.35,60,0.07,0.41,50,5.25,25,2.14,0,0,10.08,0.76,0.69,15.87,73.91,3.93,49.12,5.18,92,4,74.14,14.49,76.67,0.83,41.67,16.82,17.24,0.03,0.62,0,0,0.35,20,0.21,1.93,60.71,0.83,41.67,0.48,28.57,0.28,0.14,2.07,53.33,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0,0,0
T. Vancooten,Burton Albion,Burton Albion,RCB,26,225000,30/06/2027,14,1218,0,0.3,0,0.1,16.11,58.72,England,"England, Guyana",right,185,78,no,9.01,4.21,57.89,6.35,61.63,0.59,0.84,0.89,5.99,8.5,0.89,3,0.22,1,0.07,0.52,0,0,0,0.02,0,0,8,0.59,0,0,0,0.15,50,0,0,0.15,50,0.07,0.59,75,2.36,65.63,0.44,0.81,0.52,28,0.22,0.67,44.41,79.7,21.8,66.1,2.88,100,15.52,94.76,37.54,86.61,6.72,41.76,21.34,33,0.01,0.07,0.07,0,0.15,0,0,4.51,50.82,0.81,18.18,0.44,33.33,0,0.07,9.68,54.2,0,,0,,0,0,0,0,,,2.22,,,0,0,0,0,0,0
D. Agyei,Leyton Orient,Leyton Orient,"CF, RAMF, LAMF",27,225000,30/06/2025,16,1282,2,2.18,3,1.5,25.98,33.51,England,"England, Ghana",left,183,77,no,3.65,3.37,54.17,6.46,29.35,0,0,0,1.83,2.73,1.4,2,0.14,0,0,3.58,0.14,2,0.14,0.15,0,0,18,1.26,27.78,11.111,0.21,2.04,31.03,1.4,30,0.63,33.33,0.35,4.63,56.06,12.64,31.11,3.02,2.11,0.63,6.53,1.19,0.77,11.3,67.08,2.74,56.41,2.88,92.68,3.09,65.91,9.2,74.81,0.35,60,19.61,17.04,0.11,0.7,0,0,0,0,0.56,1.05,40,1.12,37.5,0,0,0.35,0.56,1.26,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Happe,Leyton Orient,Leyton Orient,LCB,26,225000,30/06/2026,13,1159,1,0.86,1,0.25,18.79,69.01,England,England,left,195,85,no,10.25,6.13,73.42,6.76,73.56,0.16,0.22,0.31,5.59,7.91,1.09,2,0.16,0,0,0.23,0.08,1,0.08,0.07,1,0.08,8,0.62,37.5,12.5,0.08,0.16,0,0.16,0,0,0,0,0.08,0,0.7,22.22,1.09,0.16,0,20.89,0.47,0.31,38.67,73.9,17.7,55.26,2.25,93.1,14.91,90.63,28.19,86.23,10.33,41.35,25.71,44.84,0.02,0.08,0,0,0,0,0.08,8.46,39.45,0.93,16.67,0.54,14.29,0.23,0,8.77,58.41,0,,0,,0,0,0,0,,,1.24,,,0,0,0,0,0,0
S. Hoskins,Northampton Town,Northampton Town,"LAMF, CF, LW",31,225000,30/06/2026,15,1091,1,2.14,1,0.49,15.01,40.66,England,England,right,173,67,no,6.52,4.78,53.45,3.3,27.5,0.08,0.1,0,3.88,4.83,0.82,3,0.25,0,0,2.23,0.08,0,0,0.18,0,0,23,1.9,30.43,4.348,0.08,1.73,19.05,0.66,25,0.99,16.67,0.33,2.64,46.88,5.28,40.63,1.65,1.07,0.33,9.9,1.73,1.15,16.75,64.53,5.03,45.9,2.64,96.88,5.77,61.43,12.95,73.89,2.06,44,18.89,21.93,0.04,0.33,0,0.08,0.08,100,0.16,2.31,50,2.14,34.62,0.25,100,0.91,0.41,2.89,57.14,0,,0,,0,0,0,0,,,0.08,,,0.25,0.16,0,0.41,1,100
W. Aimson,Wigan Athletic,Wigan Athletic,LCB,30,225000,30/06/2026,16,1548,0,0.53,0,0.05,16.16,67.27,England,England,right,179,70,no,9.13,5.23,78.89,6.34,65.14,0.7,0.92,0.64,4.3,5.69,0.87,3,0.17,0,0,0.35,0,0,0,0.03,0,0,4,0.23,50,0,0,0,0,0,0,0,0,0,0.23,75,1.63,50,0.47,2.03,0.12,41.86,0.29,0.76,61.51,85.92,23.9,74.21,3.43,96.61,28.31,94.46,54.71,91.18,6.8,43.59,21.66,43.46,0,0.12,0,0,0.06,100,0,7.44,60.16,0.41,14.29,0.35,33.33,0.06,0,9.88,58.82,0,,0,,0,0,0,0,,,2.56,,,0,0,0,0,0,0
L. Hoole,Shrewsbury Town,Shrewsbury Town,RB,22,200000,30/06/2026,10,900,0,0.2,0,0.13,18.6,56.99,England,England,right,178,64,no,12.5,9.4,64.89,3.7,59.46,0.9,1.08,0.1,5.5,6.6,1.4,1,0.1,0,0,1,0,0,0,0.02,0,0,2,0.2,0,0,0,1.7,23.53,0,0,1.7,23.53,0.3,1.1,54.55,2.7,48.15,0.4,0.8,0.1,17.3,2,0.6,26.9,69.52,13.3,63.91,3.6,94.44,5,72,21.4,78.97,4,35,19.08,34.47,0.01,0.1,0,0,0,0,0.1,3.5,48.57,1.8,22.22,0.2,0,0,0.5,6.8,60.29,0,,0,,0,0,0,0,,,0.4,,,0,0,0,0,0,0
T. Mullarkey,Crawley Town,Crawley Town,"RCB, CB, RB",29,200000,30/06/2026,17,1673,0,0.39,1,0.72,16.41,57.7,England,England,right,193,84,no,7.85,4.41,70.73,4.9,50.55,0.16,0.27,0.27,4.57,7.52,1.02,5,0.27,0,0,1.29,0,0,0,0.02,0,0,8,0.43,12.5,0,0.05,1.61,23.33,0.05,100,1.56,20.69,0.32,1.13,71.43,4.25,51.9,0.65,2.37,0.05,38.03,0.59,1.4,54.6,85.12,23.29,75.98,7.69,97.9,17.81,90.03,48.42,91.11,4.84,43.33,19.69,38.86,0.04,0.27,0,0,0.16,33.33,0.11,6.35,70.34,1.78,30.3,0.27,20,0.38,0.32,9.15,70.59,0,,0,,0,0,0,0,,,2.96,,,0.05,0,0,0,0,0
I. Touray,Stockport County,Stockport County,"LB, LWB",29,200000,30/06/2025,16,1318,0,0.08,0,0.69,15.3,57.59,England,"England, Gambia",left,177,68,no,7.44,5.05,74.32,3.76,67.27,0.27,0.38,0.48,3.41,4.78,0.55,3,0.2,0,0,1.91,0,0,0,0.01,0,0,3,0.2,0,0,0,2.66,56.41,2.25,54.55,0.27,75,0.2,1.09,37.5,4.58,41.79,0.2,1.91,0.07,29.7,1.98,1.16,40.63,77.65,15.43,60.18,8.26,95.87,11.34,86.14,32.23,85.38,6.01,43.18,20.54,32.6,0.05,0.41,0,0,0.07,0,0.14,6.01,57.95,3.21,57.45,0.34,0,0.34,1.43,9.83,68.75,0,,0,,0,0,0,0,,,0.41,,,0,0,0,0,0,0
O. Wallin,Peterborough United,Peterborough United,"LCB, RCB",23,200000,30/06/2026,15,1380,0,0.13,0,0.07,17.87,59.85,Sweden,Sweden,right,191,82,no,11.02,8.15,71.2,3.78,48.28,0.52,0.78,0.65,4.7,6.99,0.98,3,0.2,0,0,0.65,0,0,0,0.01,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0.91,71.43,3.39,46.15,0.2,2.35,0,45.13,0.72,0.72,61.7,91.54,20.67,80.44,4.63,92.96,30.65,98.94,58.43,94.2,3.26,44,18.94,36.45,0,0.07,0.07,0,0,0,0,4.11,84.13,0.26,0,0,0,0,0,7.17,60,0,,0,,0,0,0,0,,,3.07,,,0,0,0,0,0,0
L. Thompson,Stevenage,Stevenage,"RDMF, LDMF",29,200000,,13,1096,2,0.55,1,0.54,16.01,50.26,England,"England, Wales",right,180,75,no,8.13,7.31,60.67,2.87,42.86,0.41,0.58,0.08,3.28,4.62,1.72,6,0.49,0,0,1.07,0.16,2,0.16,0.05,0,0,11,0.9,27.27,18.182,0.08,0.49,16.67,0.08,100,0.41,0,0.08,1.15,64.29,3.61,45.45,0.33,0.49,0.25,14.95,0.49,0.99,27.92,82.06,9.61,68.38,5.91,93.06,8.46,91.26,25.05,86.56,2.38,48.28,17.35,28.71,0.04,0.25,0,0,0,0,0.08,4.19,66.67,0.99,50,0,0,0.57,0.08,4.11,76,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
V. Reyes,Cambridge United,Cambridge United,GK,21,200000,30/06/2026,15,1487,0,0,0,0,0.54,88.89,United States,"United States, Chile",right,194,84,yes,1.45,0,0,0.36,83.33,0,0,0,1.45,1.9,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,17.85,0.36,0.06,28.08,78.23,17.49,66.44,0,0,9.38,98.71,14.1,98.28,13.74,59.03,39.53,53.41,0,0,0,0,0,0,0,7.38,54.92,0.36,16.67,0.06,0,0,0,9.68,78.13,24,1.45,69,4.18,4,65.22,20.68,1.25,-3.32,-0.201,0,1.27,0.36,,,,0,0,0
J. Okedina,Cambridge United,Cambridge United,RCB,24,200000,30/06/2025,12,1093,0,0.71,0,0,11.36,60.14,England,"England, Nigeria",right,183,76,no,6.09,4.86,62.71,3.79,54.35,0.16,0.22,0.33,2.88,3.78,0.91,0,0,1,0.08,0.49,0,0,0,0.06,0,0,6,0.49,33.33,0,0,0.74,33.33,0,0,0.74,33.33,0,0.08,100,1.07,46.15,0.82,0.82,0,19.43,0.16,0.99,33.35,74.57,17.87,61.75,3.38,95.12,8.89,87.96,23.96,84.88,8.65,49.52,23.23,36.28,0,0,0,0,0,0,0,7.41,55.56,1.15,21.43,0.08,0,0,0.25,9.14,69.37,0,,0,,0,0,0,0,,,0.82,,,0,0,0,0,0,0
L. Leahy,Wycombe Wanderers,Wycombe Wanderers,"LDMF, LCMF",32,200000,30/06/2025,10,576,2,2.31,1,0.59,14.37,50,England,"England, Scotland",left,178,73,no,5.63,4.38,53.57,3.13,55,0.63,0.91,0.31,2.66,3.86,1.25,1,0.16,0,0,1.88,0.31,2,0.31,0.36,0,0,13,2.03,38.46,15.385,0.16,1.56,30,1.41,33.33,0.16,0,0.31,0.63,100,4.22,44.44,1.56,0.63,0,21.72,0.31,1.72,36.56,75.64,16.56,66.04,7.03,97.78,8.44,75.93,28.13,82.22,7.19,58.7,21.9,37.58,0.09,1.09,0.16,0.16,0.31,0,0.47,7.81,64,3.44,40.91,0.63,50,1.09,0.31,8.91,77.19,0,,0,,0,0,0,0,,,1.88,,,2.97,0.16,0,2.03,1,0
D. Williams,Burton Albion,Burton Albion,"LWB, LB, LCB",21,200000,30/06/2025,11,760,0,0.01,0,0.12,15.87,56.72,England,England,left,177,66,yes,11.25,9.47,71.25,1.78,33.33,0.12,0.18,0.36,4.38,6.53,0.71,1,0.12,0,0,1.54,0,0,0,0,0,0,1,0.12,0,0,0,2.84,45.83,2.61,40.91,0.24,100,0,0.71,33.33,2.13,27.78,0.36,1.07,0.24,31.86,2.13,0.24,42.87,82.32,11.72,70.71,9.95,94.05,15.28,86.82,37.18,88.22,2.96,40,18.04,35.65,0.01,0.47,0.12,0,0,0,0.12,4.03,55.88,3.79,56.25,0.36,33.33,0.59,1.3,7.46,69.84,0,,0,,0,0,0,0,,,0.36,,,0.36,0,0,0.59,0,0
B. Whitfield,Burton Albion,Burton Albion,"AMF, RWF, RAMF",28,200000,30/06/2026,16,1119,1,1.79,2,2.52,13.03,39.51,England,England,right,165,62,no,4.02,2.9,55.56,2.17,29.63,0.16,0.23,0.16,2.25,3.19,0.48,1,0.08,0,0,3.38,0.08,1,0.08,0.14,0,0,22,1.77,36.36,4.545,0.16,2.98,27.03,0.8,30,2.09,23.08,0.48,3.62,51.11,5.63,41.43,2.09,2.65,1.13,14.72,1.29,0.56,22.2,65.22,6.27,52.56,5.15,92.19,6.27,55.13,17.77,75.11,1.69,23.81,17,22.69,0.2,0.88,0,0,0.24,33.33,0.48,2.33,58.62,2.9,30.56,0.56,14.29,0.32,0.8,3.62,71.11,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
J. Hogg,Huddersfield Town,Huddersfield Town,DMF,35,200000,30/06/2025,11,665,0,0.35,0,0.04,16.24,60,England,England,right,170,67,no,10.83,8.8,69.23,2.57,57.89,0.41,0.62,0.27,4.33,6.62,2.17,1,0.14,0,0,0,0,0,0,0.05,0,0,1,0.14,0,0,0,0.14,0,0,0,0.14,0,0,0.14,0,2.57,26.32,0.27,0,0,21.79,0.14,0.81,36.95,87.91,10.42,77.92,6.63,97.96,12.45,90.22,33.56,90.73,3.25,62.5,18.03,32.47,0.01,0.14,0,0,0,0,0.14,5.41,70,0.68,40,0,0,0.14,0,3.79,78.57,0,,0,,0,0,0,0,,,0.68,,,0,0,0,0,0,0
J. Moylan,Lincoln City,Lincoln City,"RCMF, LCMF, LWB",23,200000,,17,909,2,2.11,0,1.36,20.2,47.55,Republic of Ireland,Republic of Ireland,right,173,69,no,7.33,4.85,73.47,2.38,50,0.5,0.65,0.1,3.27,4.27,0.5,1,0.1,0,0,3.76,0.2,1,0.1,0.21,0,0,22,2.18,31.82,9.091,0,1.58,43.75,0.99,50,0.59,33.33,0.3,4.46,51.11,10.2,39.81,1.58,2.77,0.4,12.28,0.59,0.79,20.79,69.05,7.82,58.23,4.26,86.05,5.64,66.67,17.33,74.29,1.98,40,17.81,20.91,0.13,0.69,0.2,0,0.5,20,0.3,4.46,55.56,2.38,58.33,0.3,33.33,0.69,0.69,4.46,60,0,,0,,0,0,0,0,,,0.1,,,0.89,0,0,1.39,1,100
J. McClean,Wrexham,Wrexham,"LB, LWB",35,200000,30/06/2026,17,1586,2,1.79,3,2.24,16,53.55,Northern Ireland,"Northern Ireland, Republic of Ireland",left,180,70,no,6.53,5.5,61.86,3.58,52.38,0.11,0.13,0.06,3.01,3.57,0.79,4,0.23,0,0,3.52,0.11,2,0.11,0.1,1,0.06,18,1.02,11.11,11.111,0.17,4.14,41.1,4.09,40.28,0.06,100,0.79,2.61,65.22,5.05,49.44,1.59,0.79,0.06,19.46,1.48,0.57,30.7,71.9,8.91,52.87,7.26,95.31,10.21,71.11,21.56,83.68,5.16,47.25,21.52,35.44,0.13,0.91,0,0.06,0.06,0,0.51,3.86,41.18,3.75,42.42,0.28,0,0.17,1.59,6.75,69.75,0,,0,,0,0,0,0,,,0.11,,,0.11,0.06,0,0.34,0,0
C. McGrandles,Lincoln City,Lincoln City,"DMF, LCMF, RCMF",29,200000,30/06/2026,13,1158,0,0.01,0,0.29,16.24,58.85,Scotland,Scotland,right,183,68,no,10.26,7.15,71.74,2.95,42.11,0.78,0.93,0,4.35,5.22,1.24,3,0.23,0,0,0.39,0,0,0,0,0,0,2,0.16,0,0,0,0.62,25,0.08,0,0.54,28.57,0.08,0.31,75,3.58,52.17,0.47,0.23,0,14.92,0.31,1.87,30,82.9,9.02,66.38,7.62,96.94,8.32,82.24,26.66,87.76,2.72,48.57,18,29.25,0.02,0.31,0,0.08,0,0,0,3.89,64,1.09,57.14,0,0,0.39,0.16,3.96,68.63,0,,0,,0,0,0,0,,,0.54,,,0.08,0,0,0,0,0
E. O'Connell,Wrexham,Wrexham,"CB, RCB",29,200000,,15,1373,0,0.09,0,0.15,18.16,68.23,Republic of Ireland,Republic of Ireland,right,187,80,no,10.49,6.62,77.23,7.01,69.16,0.2,0.24,0.59,5.18,6.24,0.66,3,0.2,0,0,0.33,0,0,0,0.01,0,0,1,0.07,0,0,0,0.2,66.67,0,0,0.2,66.67,0,0.26,75,1.77,51.85,0.33,0.79,0,24.45,0.39,0.92,39.92,84.56,15.21,73.28,3.15,95.83,17.5,94.38,33.43,90,6.29,56.25,23.25,38.82,0.01,0.13,0,0,0,0,0,5.44,60.24,0.85,46.15,0.59,44.44,0.33,0.13,7.54,63.48,0,,0,,0,0,0,0,,,1.51,,,0,0,0,0,0,0
A. Cannon,Wrexham,Wrexham,RCMF,28,200000,30/06/2026,15,943,2,0.48,0,0.5,17.27,49.17,England,England,right,176,74,no,8.49,7.06,64.86,2.29,29.17,0.19,0.22,0.19,3.72,4.38,2.1,5,0.48,0,0,1.53,0.19,2,0.19,0.05,0,0,8,0.76,25,25,0,2,28.57,0,0,2,28.57,0.38,0.86,55.56,4.96,36.54,1.91,0.86,0.48,11.93,0.57,1.05,25.77,75.56,10.69,66.96,4.39,97.83,6.11,71.88,21.57,83.63,2.2,39.13,18.42,22.87,0.05,0.38,0.19,0,0.38,75,0.48,3.82,57.5,2,47.62,0.29,33.33,0.48,0.57,4.29,71.11,0,,0,,0,0,0,0,,,0.1,,,0,0,0,0,0,0
S. Smith,Wigan Athletic,Wigan Athletic,"RCMF, DMF, LCMF",23,200000,30/06/2025,13,523,0,0.05,0,0.07,16,36.56,England,"England, Wales",right,173,70,no,6.54,6.37,48.65,4.13,37.5,0.52,0.76,0,2.93,4.32,2.07,4,0.69,0,0,0.17,0,0,0,0.01,0,0,2,0.34,50,0,0,0.52,0,0,0,0.52,0,0.17,0.52,0,2.75,18.75,0.17,0.17,0,19.96,0.17,0.52,31.84,82.16,9.29,68.52,6.88,92.5,11.7,88.24,28.05,85.28,3.27,68.42,19.82,26.27,0.01,0.52,0.17,0,0,0,0,4.3,68,1.03,50,0,0,0.52,0.34,6.54,71.05,0,,0,,0,0,0,0,,,0.17,,,0.17,0,0,0,0,0
W. Hondermarck,Northampton Town,Northampton Town,"LDMF, RDMF, LAMF",24,200000,30/06/2025,11,555,0,0.56,0,0,16.05,55.56,France,"France, Republic of Ireland",right,185,76,no,8.59,7.14,63.64,2.11,53.85,0.49,0.63,0,3.57,4.62,1.14,1,0.16,0,0,1.3,0,0,0,0.09,0,0,5,0.81,80,0,0,0,0,0,0,0,0,0,0.81,80,5.03,48.39,0.65,1.46,0,12,0.32,0.97,24.81,87.58,5.51,76.47,6.32,94.87,7.46,91.3,24,87.84,0.81,80,13.04,11.58,0,0,0,0,0,0,0,2.59,87.5,0.49,66.67,0,0,0.32,0,2.59,75,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
J. Guthrie,Northampton Town,Northampton Town,LCB,32,200000,30/06/2025,17,1691,1,1.41,1,0.7,15.38,70.59,England,England,left,191,82,no,8.73,4.84,75.82,7.61,70.63,0.11,0.13,0.21,4.95,6.21,0.48,4,0.21,0,0,0.32,0.05,1,0.05,0.08,1,0.05,9,0.48,55.56,11.111,0.05,0.11,50,0,0,0.05,0,0.05,0,0,0.37,71.43,0.69,0.11,0,15.12,0.21,0.69,30.18,80.25,14.32,69.14,2.24,88.1,11.28,92.92,25.76,85.54,4.31,49.38,21.18,38.01,0.04,0.05,0,0,0,0,0.05,3.19,55,0.37,0,0.16,0,0.05,0.05,6.65,55.2,0,,0,,0,0,0,0,,,1.7,,,0,0,0,0,0,0
